time_step,nb_neutrons,power_mw,temperature_k,rod_active,scram_triggered,pos_RE01,pos_SC01
861,115,720.0,1422.6406977887664,True,False,68.0,100.0
862,118,576.0,1422.7874942998226,True,False,73.0,100.0
863,115,527.9999999999999,1422.4535568283234,True,False,74.71428571428571,100.0
864,111,576.0,1422.6012890441818,True,False,75.57142857142857,100.0
865,121,527.9999999999999,1422.268282598961,True,False,70.57142857142857,100.0
866,127,768.0,1424.3369411859662,True,False,65.57142857142857,100.0
867,135,912.0,1427.8352564800364,True,False,60.57142857142857,100.0
868,123,863.9999999999999,1430.8360801976362,True,False,65.57142857142857,100.0
869,114,624.0,1431.421899796648,True,False,70.57142857142857,100.0
870,122,576.0,1431.5247902976648,True,False,65.57142857142857,100.0
871,122,720.0,1433.0671663461765,True,False,70.57142857142857,100.0
872,121,576.0,1433.1618305144457,True,False,65.57142857142857,100.0
873,123,720.0,1434.6960213618734,True,False,70.57142857142857,100.0
874,122,576.0,1434.782541255064,True,False,74.71428571428571,100.0
875,125,576.0,1434.8686285487886,True,False,69.71428571428571,100.0
876,116,720.0,1436.3942854060447,True,False,74.71428571428571,100.0
877,111,527.9999999999999,1435.9923139790144,True,False,69.71428571428571,100.0
878,113,768.0,1437.9923524091193,True,False,64.71428571428571,100.0
879,103,768.0,1439.9823906470738,True,False,69.71428571428571,100.0
880,98,527.9999999999999,1439.5624786938383,True,False,74.71428571428571,100.0
881,106,479.99999999999994,1438.6646663003692,True,False,73.85714285714286,100.0
882,99,624.0,1439.2113429688673,True,False,76.42857142857143,100.0
883,105,479.99999999999994,1438.315286254023,True,False,73.0,100.0
884,116,671.9999999999999,1439.343709822753,True,False,68.0,100.0
885,130,768.0,1441.3269912736391,True,False,63.0,100.0
886,138,1055.9999999999998,1446.180356317271,True,False,58.0,100.0
887,138,1055.9999999999998,1451.0094545356847,True,False,53.0,100.0
888,149,863.9999999999999,1453.8944072630063,True,False,48.0,100.0
889,148,912.0,1457.2449352266913,True,False,43.0,100.0
890,127,720.0,1458.6587105505578,True,False,48.0,100.0
891,131,527.9999999999999,1458.145416997805,True,False,53.0,100.0
892,131,671.9999999999999,1459.0746899128158,True,False,58.0,100.0
893,131,671.9999999999999,1459.9993164632517,True,False,53.0,100.0
894,114,815.9999999999999,1462.3593198809353,True,False,58.0,100.0
895,98,527.9999999999999,1461.8275232815306,True,False,63.0,100.0
896,98,479.99999999999994,1460.818385665123,True,False,68.0,100.0
897,94,576.0,1460.7742937367975,True,False,73.0,100.0
898,92,431.99999999999994,1459.2904222681136,True,False,77.28571428571429,100.0
899,100,431.99999999999994,1457.813970156773,True,False,74.71428571428571,100.0
900,109,576.0,1457.7849003059891,True,False,69.71428571428571,100.0
901,110,720.0,1459.1959758044593,True,False,74.71428571428571,100.0
902,122,576.0,1459.159995925437,True,False,69.71428571428571,100.0
903,124,720.0,1460.5641959458098,True,False,64.71428571428571,100.0
904,111,815.9999999999999,1462.9213749660807,True,False,69.71428571428571,100.0
905,120,479.99999999999994,1461.9067680912503,True,False,64.71428571428571,100.0
906,116,720.0,1463.2972342507942,True,False,69.71428571428571,100.0
907,115,479.99999999999994,1462.2807480795402,True,False,73.0,100.0
908,117,671.9999999999999,1463.1893443391425,True,False,68.0,100.0
909,104,720.0,1464.5733976174467,True,False,73.0,100.0
910,104,576.0,1464.5105306293594,True,False,73.0,100.0
911,110,671.9999999999999,1465.4079779762126,True,False,68.0,100.0
912,108,720.0,1466.7809380863316,True,False,73.0,100.0
913,120,576.0,1466.7070333959,True,False,68.0,100.0
914,108,720.0,1468.0734982289205,True,False,73.0,100.0
915,96,624.0,1468.4731307377758,True,False,77.28571428571429,100.0
916,107,431.99999999999994,1466.950765084087,True,False,72.28571428571429,100.0
917,94,768.0,1468.7960112586666,True,False,76.42857142857143,100.0
918,92,479.99999999999994,1467.7520312023732,True,False,74.71428571428571,100.0
919,100,576.0,1467.6732710463614,True,False,73.0,100.0
920,106,671.9999999999999,1468.5549046911297,True,False,68.0,100.0
921,111,768.0,1470.392130167674,True,False,73.0,100.0
922,109,576.0,1470.3001695168355,True,False,73.0,100.0
923,122,671.9999999999999,1471.1686686692512,True,False,68.0,100.0
924,122,863.9999999999999,1473.952825325905,True,False,63.0,100.0
925,133,671.9999999999999,1474.8030611992754,True,False,58.0,100.0
926,142,863.9999999999999,1477.569045893279,True,False,53.0,100.0
927,135,912.0,1480.8012006638126,True,False,58.0,100.0
928,133,576.0,1480.6571946604936,True,False,63.0,100.0
929,125,671.9999999999999,1481.4739086871912,True,False,68.0,100.0
930,136,624.0,1481.8065391437551,True,False,63.0,100.0
931,145,912.0,1485.0175064480363,True,False,58.0,100.0
932,151,959.9999999999999,1488.6924189157962,True,False,53.0,100.0
933,148,912.0,1491.8689568212174,True,False,48.0,100.0
934,147,912.0,1495.0296120371113,True,False,43.0,100.0
935,148,815.9999999999999,1497.2144639769258,True,False,38.0,100.0
936,152,768.0,1498.9083916570412,True,False,33.0,100.0
937,137,959.9999999999999,1502.513849698756,True,False,28.0,100.0
938,116,671.9999999999999,1503.2212804502624,True,False,33.0,100.0
939,119,431.99999999999994,1501.525174048011,True,False,38.0,100.0
940,123,576.0,1501.277548177771,True,False,33.0,100.0
941,136,863.9999999999999,1503.911160436882,True,False,28.0,100.0
942,126,1007.9999999999999,1507.9716046346975,True,False,33.0,100.0
943,130,624.0,1508.171746611524,True,False,28.0,100.0
944,132,863.9999999999999,1510.7708878784663,True,False,23.0,100.0
945,131,815.9999999999999,1512.877033439074,True,False,18.0,100.0
946,129,768.0,1514.4926482718786,True,False,23.0,100.0
947,125,624.0,1514.6601850305192,True,False,28.0,100.0
948,137,624.0,1514.8268841053666,True,False,23.0,100.0
949,133,912.0,1517.8727496848398,True,False,18.0,100.0
950,137,863.9999999999999,1520.4233859364156,True,False,13.0,100.0
951,128,863.9999999999999,1522.9612690067336,True,False,8.0,100.0
952,119,768.0,1524.5264626617,True,False,3.0,100.0
953,138,671.9999999999999,1525.1238303483915,True,False,0.0,100.0
954,129,1007.9999999999999,1529.0782111966496,True,False,5.0,100.0
955,131,479.99999999999994,1527.7328201406663,True,False,0.0,100.0
956,121,768.0,1529.274156039963,True,False,0.0,100.0
957,109,768.0,1530.807785259763,True,False,5.0,100.0
958,115,479.99999999999994,1529.453746333464,True,False,0.0,100.0
959,107,768.0,1530.9864776017969,True,False,0.0,100.0
960,119,768.0,1532.511545213788,True,False,0.0,100.0
961,107,768.0,1534.028987487719,True,False,5.0,100.0
962,115,576.0,1533.6188425502803,True,False,10.0,100.0
963,103,671.9999999999999,1534.170748337529,True,False,15.0,100.0
964,97,527.9999999999999,1533.2798945958414,True,False,20.0,100.0
965,99,384.0,1530.9534951228623,True,False,25.0,100.0
966,101,671.9999999999999,1531.518727647248,True,False,30.0,100.0
967,98,671.9999999999999,1532.0811340090117,True,False,35.0,100.0
968,109,527.9999999999999,1531.2007283389667,True,False,30.0,100.0
969,107,815.9999999999999,1533.2047246972718,True,False,35.0,100.0
970,107,527.9999999999999,1532.3187010737854,True,False,30.0,100.0
971,104,768.0,1533.8371075684165,True,False,35.0,100.0
972,98,431.99999999999994,1531.9879220305745,True,False,40.0,100.0
973,105,479.99999999999994,1530.6279824204216,True,False,45.0,100.0
974,112,671.9999999999999,1531.1948425083194,True,False,40.0,100.0
975,106,768.0,1532.7188682957778,True,False,45.0,100.0
976,103,527.9999999999999,1531.835273954299,True,False,50.0,100.0
977,114,576.0,1531.4360975845275,True,False,45.0,100.0
978,116,720.0,1532.4789170966048,True,False,50.0,100.0
979,109,527.9999999999999,1531.5965225111217,True,False,55.0,100.0
980,107,527.9999999999999,1530.7185398985662,True,False,60.0,100.0
981,93,624.0,1530.8049471990732,True,False,65.0,100.0
982,87,384.0,1528.4909224630778,True,False,70.0,100.0
983,107,335.99999999999994,1525.7084678507624,True,False,65.0,100.0
984,93,815.9999999999999,1527.7399255115085,True,False,70.0,100.0
985,83,335.99999999999994,1524.961225883951,True,False,75.0,100.0
986,83,288.0,1521.7164197545314,True,False,75.57142857142857,100.0
987,93,527.9999999999999,1520.8878376557589,True,False,73.0,100.0
988,103,671.9999999999999,1521.50339846748,True,False,68.0,100.0
989,103,720.0,1522.5958814751427,True,False,73.0,100.0
990,104,624.0,1522.722902067767,True,False,73.85714285714286,100.0
991,92,624.0,1522.8492875574282,True,False,78.85714285714286,100.0
992,99,239.99999999999997,1519.135041119641,True,False,73.85714285714286,100.0
993,95,671.9999999999999,1519.759365914043,True,False,75.57142857142857,100.0
994,100,527.9999999999999,1518.9405690844728,True,False,75.57142857142857,100.0
995,90,527.9999999999999,1518.1258662390505,True,False,76.42857142857143,100.0
996,88,479.99999999999994,1516.8352369078552,True,False,77.28571428571429,100.0
997,86,431.99999999999994,1515.071060723316,True,False,76.42857142857143,100.0
998,82,479.99999999999994,1513.7957054196993,True,False,78.14285714285714,100.0
999,77,384.0,1511.5667268926009,True,False,79.0,100.0
